Custome ID,Country,City,State,PostalCode,Region,OrderID,ProductID
BD-11770,United States,Edmonds,Washington,98026,West,CA-2016-165918,OFF-BI-10004826
BT-11395,United States,Los Angeles,California,90004,West,CA-2017-117513,FUR-TA-10001520
EM-14095,United States,New York City,New York,10024,East,CA-2017-132437,OFF-ST-10001031
LC-17050,United States,Dallas,Texas,75217,Central,US-2017-119319,FUR-FU-10003878
FH-14275,United States,Franklin,Tennessee,37064,South,CA-2017-104318,OFF-AP-10000358
CM-12235,United States,Phoenix,Arizona,85023,West,US-2016-114230,OFF-ST-10000876
FM-14380,United States,Miami,Florida,33178,South,CA-2015-136147,OFF-BI-10004224
FM-14380,United States,Miami,Florida,33178,South,CA-2015-136147,TEC-AC-10004568
HG-14965,United States,Colorado Springs,Colorado,80906,West,CA-2015-156118,OFF-PA-10000533
AG-10525,United States,New York City,New York,10011,East,CA-2015-164084,OFF-ST-10003638
AG-10525,United States,New York City,New York,10011,East,CA-2015-164084,TEC-AC-10002305
AG-10525,United States,New York City,New York,10011,East,CA-2015-164084,OFF-BI-10000605
AG-10525,United States,New York City,New York,10011,East,CA-2015-164084,FUR-TA-10003569
AG-10525,United States,New York City,New York,10011,East,CA-2015-164084,OFF-FA-10003059
OT-18730,United States,Bethlehem,Pennsylvania,18018,East,CA-2016-107783,FUR-BO-10004409
OT-18730,United States,Bethlehem,Pennsylvania,18018,East,CA-2016-107783,OFF-BI-10000545
OT-18730,United States,Bethlehem,Pennsylvania,18018,East,CA-2016-107783,OFF-AP-10004052
SV-20365,United States,Philadelphia,Pennsylvania,19140,East,CA-2017-159793,FUR-BO-10001798
JM-16195,United States,Louisville,Kentucky,40214,South,CA-2014-160094,OFF-AR-10004010
JM-16195,United States,Louisville,Kentucky,40214,South,CA-2014-160094,OFF-ST-10000585
HM-14980,United States,Seattle,Washington,98105,West,CA-2017-151281,FUR-FU-10000397
PO-19180,United States,Kenosha,Wisconsin,53142,Central,CA-2017-118346,TEC-AC-10000736
KC-16675,United States,Henderson,Kentucky,42420,South,CA-2014-129819,OFF-BI-10004970
DB-13120,United States,Dallas,Texas,75217,Central,US-2017-148551,OFF-BI-10000545
SV-20935,United States,Peoria,Arizona,85345,West,CA-2017-147767,OFF-BI-10001670
NS-18640,United States,Jacksonville,North Carolina,28540,South,CA-2015-108259,OFF-FA-10000624
NS-18640,United States,Jacksonville,North Carolina,28540,South,CA-2015-108259,OFF-LA-10002945
NS-18640,United States,Jacksonville,North Carolina,28540,South,CA-2015-108259,OFF-BI-10000315
NS-18640,United States,Jacksonville,North Carolina,28540,South,CA-2015-108259,FUR-FU-10000023
MH-17455,United States,Los Angeles,California,90032,West,CA-2016-113341,FUR-CH-10004698
RR-19525,United States,Nashville,Tennessee,37211,South,US-2015-131842,FUR-CH-10004477
RH-19555,United States,Charlotte,North Carolina,28205,South,CA-2016-164574,OFF-ST-10003816
RH-19555,United States,Charlotte,North Carolina,28205,South,CA-2016-164574,OFF-BI-10002429
RP-19390,United States,Seattle,Washington,98103,West,CA-2014-142769,OFF-FA-10000840
RP-19390,United States,Seattle,Washington,98103,West,CA-2014-142769,FUR-FU-10001918
RP-19390,United States,Seattle,Washington,98103,West,CA-2014-142769,OFF-SU-10001574
RP-19390,United States,Seattle,Washington,98103,West,CA-2014-142769,TEC-AC-10001606
RP-19390,United States,Seattle,Washington,98103,West,CA-2014-142769,TEC-AC-10003399
RP-19390,United States,Seattle,Washington,98103,West,CA-2014-142769,TEC-AC-10000865
RP-19390,United States,Seattle,Washington,98103,West,CA-2014-142769,OFF-PA-10002923
RP-19390,United States,Seattle,Washington,98103,West,CA-2014-142769,OFF-AP-10004785
KB-16600,United States,Chicago,Illinois,60623,Central,CA-2016-168361,OFF-BI-10003727
MH-17620,United States,Cincinnati,Ohio,45231,East,CA-2016-153185,OFF-PA-10002246
HZ-14950,United States,Fort Lauderdale,Florida,33311,South,CA-2017-124765,FUR-BO-10003965
JG-15160,United States,Houston,Texas,77041,Central,CA-2015-131856,FUR-FU-10000175
JG-15160,United States,Houston,Texas,77041,Central,CA-2015-131856,TEC-PH-10001336
JG-15160,United States,Houston,Texas,77041,Central,CA-2015-131856,OFF-PA-10001954
AB-10165,United States,Lakewood,California,90712,West,CA-2017-126634,FUR-FU-10004973
HJ-14875,United States,San Francisco,California,94122,West,CA-2016-118500,OFF-SU-10004231
CJ-11875,United States,Philadelphia,Pennsylvania,19140,East,CA-2016-163951,OFF-AR-10004269
ED-13885,United States,Seattle,Washington,98115,West,CA-2016-149916,OFF-BI-10004002
ED-13885,United States,Seattle,Washington,98115,West,CA-2016-149916,TEC-MA-10000752
AI-10855,United States,Los Angeles,California,90036,West,CA-2015-158918,OFF-PA-10004947
KB-16315,United States,Cleveland,Ohio,44105,East,US-2014-159611,FUR-FU-10004904
KB-16315,United States,Cleveland,Ohio,44105,East,US-2014-159611,OFF-ST-10002790
JS-16030,United States,Decatur,Illinois,62521,Central,CA-2017-163265,OFF-FA-10004854
JS-16030,United States,Decatur,Illinois,62521,Central,CA-2017-163265,FUR-CH-10004063
JS-16030,United States,Decatur,Illinois,62521,Central,CA-2017-163265,OFF-ST-10000642
JS-16030,United States,Decatur,Illinois,62521,Central,CA-2017-163265,OFF-AR-10004078
JS-16030,United States,Decatur,Illinois,62521,Central,CA-2017-163265,FUR-FU-10004270
PO-18850,United States,Mansfield,Texas,76063,Central,CA-2017-141705,FUR-TA-10004607
RD-19810,United States,Houston,Texas,77070,Central,CA-2016-112739,OFF-BI-10001132
RD-19810,United States,Houston,Texas,77070,Central,CA-2016-112739,TEC-AC-10001714
JD-15895,United States,Richmond,Virginia,23223,South,CA-2016-143805,OFF-AP-10002945
JD-15895,United States,Richmond,Virginia,23223,South,CA-2016-143805,OFF-SU-10004664
SR-20740,United States,Arlington,Virginia,22204,South,CA-2014-133634,TEC-AC-10002550
TZ-21580,United States,San Francisco,California,94122,West,CA-2017-101665,OFF-AR-10002335
TN-21040,United States,San Diego,California,92024,West,CA-2016-155446,TEC-AC-10001445
PW-19030,United States,Watertown,New York,13601,East,CA-2017-137323,OFF-ST-10003996
AH-10075,United States,Los Angeles,California,90036,West,CA-2016-144015,OFF-SU-10003505
AH-10075,United States,Los Angeles,California,90036,West,CA-2016-144015,OFF-FA-10000624
AH-10075,United States,Los Angeles,California,90036,West,CA-2016-144015,OFF-PA-10002870
AY-10555,United States,Philadelphia,Pennsylvania,19140,East,CA-2014-101427,OFF-AR-10002257
SP-20650,United States,Akron,Ohio,44312,East,CA-2016-136770,TEC-PH-10003580
SP-20650,United States,Akron,Ohio,44312,East,CA-2016-136770,TEC-PH-10001530
SP-20650,United States,Akron,Ohio,44312,East,CA-2016-136770,TEC-AC-10000420
ED-13885,United States,San Francisco,California,94110,West,CA-2016-118311,TEC-AC-10000892
CR-12625,United States,Grand Rapids,Michigan,49505,Central,US-2014-112795,OFF-PA-10001934
CS-12400,United States,San Francisco,California,94109,West,CA-2017-127096,FUR-TA-10003473
TS-21205,United States,Nashville,Tennessee,37211,South,CA-2017-119284,TEC-PH-10001051
TS-21205,United States,Nashville,Tennessee,37211,South,CA-2017-119284,FUR-FU-10004351
TS-21205,United States,Nashville,Tennessee,37211,South,CA-2017-119284,FUR-TA-10004152
TS-21205,United States,Nashville,Tennessee,37211,South,CA-2017-119284,TEC-PH-10000560
TS-21205,United States,Nashville,Tennessee,37211,South,CA-2017-119284,OFF-AP-10004249
TS-21205,United States,Nashville,Tennessee,37211,South,CA-2017-119284,OFF-ST-10001490
TS-21205,United States,Nashville,Tennessee,37211,South,CA-2017-119284,OFF-PA-10000312
RP-19390,United States,Philadelphia,Pennsylvania,19120,East,CA-2015-133494,OFF-AP-10002906
IL-15100,United States,Houston,Texas,77041,Central,CA-2016-111318,TEC-PH-10004100
NF-18475,United States,Reno,Nevada,89502,West,US-2014-132745,OFF-FA-10000254
PP-18955,United States,New York City,New York,10009,East,CA-2014-146815,FUR-CH-10004289
PP-18955,United States,New York City,New York,10009,East,CA-2014-146815,OFF-AR-10003469
JD-16150,United States,Los Angeles,California,90008,West,CA-2014-119144,TEC-PH-10004188
JD-16150,United States,Los Angeles,California,90008,West,CA-2014-119144,FUR-BO-10004015
JD-16150,United States,Los Angeles,California,90008,West,CA-2014-119144,OFF-ST-10000991
EJ-14155,United States,San Diego,California,92037,West,CA-2014-105648,FUR-TA-10002958
PW-19240,United States,San Francisco,California,94110,West,US-2015-145422,FUR-BO-10002213
TS-21430,United States,San Diego,California,92105,West,CA-2017-136623,TEC-PH-10000004
TS-21430,United States,San Diego,California,92105,West,CA-2017-136623,OFF-BI-10003708
BM-11650,United States,Elyria,Ohio,44035,East,CA-2017-121678,OFF-BI-10002949
AW-10930,United States,Houston,Texas,77070,Central,CA-2016-120824,OFF-AP-10001242
AW-10930,United States,Houston,Texas,77070,Central,CA-2016-120824,FUR-FU-10001424
AW-10930,United States,Houston,Texas,77070,Central,CA-2016-120824,OFF-AR-10003469
AW-10930,United States,Houston,Texas,77070,Central,CA-2016-120824,OFF-PA-10000232
AW-10930,United States,Houston,Texas,77070,Central,CA-2016-120824,FUR-CH-10000229
AW-10930,United States,Houston,Texas,77070,Central,CA-2016-120824,OFF-ST-10002562
AW-10930,United States,Houston,Texas,77070,Central,CA-2016-120824,OFF-BI-10001525
MH-17290,United States,Miami,Florida,33178,South,US-2016-135209,OFF-PA-10002986
MH-17290,United States,Miami,Florida,33178,South,US-2016-135209,OFF-PA-10000143
SW-20275,United States,Seattle,Washington,98115,West,CA-2017-148145,OFF-AR-10003752
SP-20860,United States,Murfreesboro,Tennessee,37130,South,CA-2015-103870,TEC-AC-10002370
SP-20860,United States,Murfreesboro,Tennessee,37130,South,CA-2015-103870,FUR-FU-10002030
SP-20860,United States,Murfreesboro,Tennessee,37130,South,CA-2015-103870,FUR-BO-10002853
SP-20860,United States,Murfreesboro,Tennessee,37130,South,CA-2015-103870,OFF-ST-10002562
SP-20860,United States,Murfreesboro,Tennessee,37130,South,CA-2015-103870,TEC-AC-10004227
SC-20695,United States,Saint Louis,Missouri,63116,Central,CA-2015-111017,OFF-SU-10002573
PW-19030,United States,Seattle,Washington,98105,West,CA-2017-116988,OFF-PA-10003848
PW-19030,United States,Seattle,Washington,98105,West,CA-2017-116988,FUR-FU-10001290
PW-19030,United States,Seattle,Washington,98105,West,CA-2017-116988,TEC-AC-10003832
CS-12250,United States,New York City,New York,10024,East,US-2014-169390,OFF-ST-10001558
RP-19855,United States,Woodbury,Minnesota,55125,Central,CA-2016-168774,OFF-ST-10001490
CS-12175,United States,Chattanooga,Tennessee,37421,South,CA-2017-161592,OFF-BI-10003669
MJ-17740,United States,Philadelphia,Pennsylvania,19140,East,US-2017-131961,OFF-AR-10004441
MJ-17740,United States,Philadelphia,Pennsylvania,19140,East,US-2017-131961,TEC-PH-10001924
JG-15160,United States,Lafayette,Louisiana,70506,South,CA-2016-102498,OFF-AR-10004456
AG-10765,United States,Lawrence,Indiana,46226,Central,CA-2015-113222,OFF-BI-10001890
CK-12205,United States,Hillsboro,Oregon,97123,West,US-2015-144771,FUR-FU-10000629
CK-12205,United States,Hillsboro,Oregon,97123,West,US-2015-144771,TEC-AC-10002323
HD-14785,United States,Cambridge,Massachusetts,2138,East,CA-2015-162376,OFF-AR-10003056
HD-14785,United States,Cambridge,Massachusetts,2138,East,CA-2015-162376,OFF-PA-10000300
BO-11350,United States,San Diego,California,92105,West,CA-2017-128076,FUR-FU-10000293
BO-11350,United States,San Diego,California,92105,West,CA-2017-128076,OFF-BI-10003638
BO-11350,United States,San Diego,California,92105,West,CA-2017-128076,TEC-MA-10002109
LC-16885,United States,New York City,New York,10009,East,US-2015-163825,OFF-BI-10003527
LC-16885,United States,New York City,New York,10009,East,US-2015-163825,TEC-PH-10004922
RB-19465,United States,Tallahassee,Florida,32303,South,CA-2016-105662,OFF-PA-10001001
RB-19465,United States,Tallahassee,Florida,32303,South,CA-2016-105662,TEC-PH-10001198
JD-16015,United States,Toledo,Ohio,43615,East,CA-2017-152198,OFF-LA-10000443
JD-16015,United States,Toledo,Ohio,43615,East,CA-2017-152198,OFF-BI-10003669
JD-16015,United States,Toledo,Ohio,43615,East,CA-2017-152198,OFF-BI-10001628
MF-17665,United States,Columbia,Maryland,21044,East,CA-2016-114307,OFF-AP-10002350
MF-17665,United States,Columbia,Maryland,21044,East,CA-2016-114307,OFF-PA-10004100
MF-17665,United States,Columbia,Maryland,21044,East,CA-2016-114307,FUR-FU-10000794
MF-17665,United States,Columbia,Maryland,21044,East,CA-2016-114307,OFF-BI-10002012
BF-11170,United States,Atlanta,Georgia,30318,South,CA-2016-159891,OFF-BI-10003527
BF-11170,United States,Atlanta,Georgia,30318,South,CA-2016-159891,OFF-EN-10004483
FO-14305,United States,Sacramento,California,95823,West,CA-2016-112578,OFF-ST-10003722
FO-14305,United States,Sacramento,California,95823,West,CA-2016-112578,OFF-SU-10002557
BB-11545,United States,Fort Worth,Texas,76106,Central,CA-2015-107083,OFF-AR-10002257
BB-11545,United States,Fort Worth,Texas,76106,Central,CA-2015-107083,OFF-BI-10000756
BB-11545,United States,Fort Worth,Texas,76106,Central,CA-2015-107083,OFF-AP-10004136
BB-11545,United States,Fort Worth,Texas,76106,Central,CA-2015-107083,OFF-BI-10002194
IL-15100,United States,Columbus,Ohio,43229,East,CA-2015-151722,TEC-AC-10000892
PO-19180,United States,Louisville,Colorado,80027,West,CA-2016-151148,TEC-PH-10001870
PO-19180,United States,Louisville,Colorado,80027,West,CA-2016-151148,FUR-CH-10002304
DB-13555,United States,Raleigh,North Carolina,27604,South,CA-2017-115882,OFF-AP-10002534
DB-13555,United States,Raleigh,North Carolina,27604,South,CA-2017-115882,OFF-PA-10001125
LC-16960,United States,New York City,New York,10024,East,CA-2015-132276,OFF-AP-10000804
LC-16960,United States,New York City,New York,10024,East,CA-2015-132276,OFF-BI-10002982
MP-18175,United States,Chicago,Illinois,60623,Central,CA-2016-163636,OFF-AR-10001547
EA-14035,United States,Huntsville,Texas,77340,Central,CA-2016-102813,FUR-CH-10000665
EA-14035,United States,Huntsville,Texas,77340,Central,CA-2016-102813,OFF-PA-10000520
BP-11095,United States,New York City,New York,10024,East,CA-2017-135377,FUR-BO-10004015
BM-11785,United States,Salem,Oregon,97301,West,CA-2015-165813,OFF-ST-10004258
CM-12715,United States,Houston,Texas,77070,Central,CA-2015-133585,OFF-AR-10003696
CM-12715,United States,Houston,Texas,77070,Central,CA-2015-133585,FUR-BO-10001811
JD-16150,United States,Twin Falls,Idaho,83301,West,CA-2016-116911,OFF-BI-10001249
JD-16150,United States,Twin Falls,Idaho,83301,West,CA-2016-116911,FUR-TA-10003473
AS-10630,United States,Knoxville,Tennessee,37918,South,US-2017-129224,OFF-LA-10003190
CM-11815,United States,Phoenix,Arizona,85023,West,CA-2017-145765,TEC-PH-10001305
CM-11815,United States,Phoenix,Arizona,85023,West,CA-2017-145765,OFF-PA-10001534
CM-11815,United States,Phoenix,Arizona,85023,West,CA-2017-145765,TEC-AC-10000844
JE-15715,United States,Monroe,North Carolina,28110,South,CA-2017-126914,FUR-CH-10000847
JE-15715,United States,Monroe,North Carolina,28110,South,CA-2017-126914,FUR-BO-10000468
AG-10525,United States,Richmond,Virginia,23223,South,CA-2015-169572,OFF-BI-10002799
TT-21220,United States,Houston,Texas,77041,Central,CA-2017-162075,TEC-PH-10001557
BP-11095,United States,Los Angeles,California,90008,West,CA-2014-162992,OFF-LA-10001934
BP-11095,United States,Los Angeles,California,90008,West,CA-2014-162992,OFF-FA-10004248
BP-11095,United States,Los Angeles,California,90008,West,CA-2014-162992,TEC-PH-10001944
BP-11095,United States,Los Angeles,California,90008,West,CA-2014-162992,TEC-PH-10002085
MJ-17740,United States,Orem,Utah,84057,West,CA-2016-106397,OFF-PA-10003441
MJ-17740,United States,Orem,Utah,84057,West,CA-2016-106397,OFF-AR-10004602
VM-21685,United States,Burlington,Vermont,5408,East,US-2016-150140,TEC-PH-10002555
KT-16480,United States,Philadelphia,Pennsylvania,19134,East,CA-2014-116666,TEC-CO-10001449
CS-12250,United States,Chicago,Illinois,60623,Central,CA-2017-148992,OFF-PA-10004285
AB-10015,United States,Oklahoma City,Oklahoma,73120,Central,CA-2016-140935,TEC-PH-10000562
AB-10015,United States,Oklahoma City,Oklahoma,73120,Central,CA-2016-140935,FUR-BO-10003966
AH-10030,United States,New York City,New York,10035,East,CA-2014-157644,TEC-AC-10003614
AH-10030,United States,New York City,New York,10035,East,CA-2014-157644,OFF-LA-10003148
DO-13435,United States,Salt Lake City,Utah,84106,West,US-2017-100398,OFF-BI-10002133
MC-17590,United States,Utica,New York,13501,East,CA-2016-113082,FUR-FU-10002813
JF-15190,United States,Philadelphia,Pennsylvania,19134,East,US-2017-110646,OFF-BI-10004330
JF-15190,United States,Philadelphia,Pennsylvania,19134,East,US-2017-110646,TEC-PH-10002807
JF-15190,United States,Philadelphia,Pennsylvania,19134,East,US-2017-110646,OFF-LA-10001404
SM-20950,United States,Los Angeles,California,90004,West,CA-2017-120614,OFF-PA-10004911
SP-20650,United States,Jackson,Michigan,49201,Central,US-2016-140172,OFF-AP-10004233
SP-20650,United States,Jackson,Michigan,49201,Central,US-2016-140172,OFF-AR-10002766
CK-12760,United States,Glendale,Arizona,85301,West,CA-2015-127754,FUR-CH-10003199
PW-19240,United States,Wilmington,Delaware,19805,East,CA-2015-144274,TEC-PH-10003012
PW-19240,United States,Wilmington,Delaware,19805,East,CA-2015-144274,OFF-PA-10001583
PW-19240,United States,Wilmington,Delaware,19805,East,CA-2015-144274,OFF-AR-10001940
PW-19240,United States,Wilmington,Delaware,19805,East,CA-2015-144274,OFF-EN-10003286
PW-19240,United States,Wilmington,Delaware,19805,East,CA-2015-144274,OFF-PA-10003441
EB-14170,United States,Austin,Texas,78745,Central,CA-2015-142930,OFF-PA-10003395
DK-13090,United States,Orlando,Florida,32839,South,CA-2017-100622,TEC-CO-10003236
DK-13090,United States,Orlando,Florida,32839,South,CA-2017-100622,OFF-BI-10002982
DK-13090,United States,Orlando,Florida,32839,South,CA-2017-100622,OFF-AR-10004010
DK-13090,United States,Orlando,Florida,32839,South,CA-2017-100622,OFF-PA-10002947
TB-21055,United States,Reading,Pennsylvania,19601,East,CA-2017-117156,OFF-EN-10003845
AG-10900,United States,Philadelphia,Pennsylvania,19134,East,CA-2015-115399,OFF-LA-10003190
SC-20020,United States,Houston,Texas,77095,Central,US-2014-157847,OFF-PA-10002986
SC-20020,United States,Houston,Texas,77095,Central,US-2014-157847,OFF-PA-10001593
BB-11545,United States,Saint Charles,Missouri,63301,Central,CA-2015-115168,OFF-PA-10000528
VP-21760,United States,Indianapolis,Indiana,46203,Central,CA-2014-109680,OFF-ST-10001932
RP-19270,United States,Seattle,Washington,98115,West,CA-2016-167983,OFF-BI-10003727
DH-13675,United States,Harrisonburg,Virginia,22801,South,CA-2015-145324,FUR-FU-10002759
SW-20455,United States,Rochester,New York,14609,East,CA-2015-153423,OFF-BI-10000545
KF-16285,United States,Sandy Springs,Georgia,30328,South,US-2017-132675,OFF-ST-10004950
KF-16285,United States,Sandy Springs,Georgia,30328,South,US-2017-132675,TEC-PH-10003171
KF-16285,United States,Sandy Springs,Georgia,30328,South,US-2017-132675,OFF-AR-10000614
KF-16285,United States,Sandy Springs,Georgia,30328,South,US-2017-132675,OFF-AR-10000034
KF-16285,United States,Sandy Springs,Georgia,30328,South,US-2017-132675,OFF-LA-10003766
FH-14275,United States,Los Angeles,California,90004,West,CA-2014-153808,OFF-AR-10001725
FH-14275,United States,Los Angeles,California,90004,West,CA-2014-153808,OFF-BI-10002794
FH-14275,United States,Los Angeles,California,90004,West,CA-2014-153808,TEC-AC-10004171
JR-16210,United States,San Francisco,California,94110,West,US-2016-112396,TEC-AC-10003628
JR-16210,United States,San Francisco,California,94110,West,US-2016-112396,TEC-AC-10004761
JC-16105,United States,Minneapolis,Minnesota,55407,Central,CA-2014-141173,OFF-ST-10000885
BP-11290,United States,Columbus,Ohio,43229,East,CA-2017-156664,OFF-BI-10004209
BP-11290,United States,Columbus,Ohio,43229,East,CA-2017-156664,OFF-FA-10002988
BP-11290,United States,Columbus,Ohio,43229,East,CA-2017-156664,OFF-PA-10002222
BP-11290,United States,Columbus,Ohio,43229,East,CA-2017-156664,OFF-AP-10004487
FA-14230,United States,Raleigh,North Carolina,27604,South,CA-2015-140718,TEC-PH-10003505
FA-14230,United States,Raleigh,North Carolina,27604,South,CA-2015-140718,FUR-FU-10000076
FA-14230,United States,Raleigh,North Carolina,27604,South,CA-2015-140718,OFF-BI-10004728
FA-14230,United States,Raleigh,North Carolina,27604,South,CA-2015-140718,OFF-PA-10002250
DN-13690,United States,New York City,New York,10011,East,CA-2014-119977,OFF-PA-10003823
FO-14305,United States,Philadelphia,Pennsylvania,19143,East,US-2015-115343,OFF-SU-10000898
FO-14305,United States,Philadelphia,Pennsylvania,19143,East,US-2015-115343,TEC-AC-10003832
DP-13105,United States,Meridian,Idaho,83642,West,CA-2017-163671,OFF-BI-10001679
JW-15220,United States,Sacramento,California,95823,West,CA-2017-135909,TEC-AC-10002335
JW-15220,United States,Sacramento,California,95823,West,CA-2017-135909,TEC-PH-10003187
JW-15220,United States,Sacramento,California,95823,West,CA-2017-135909,OFF-BI-10003527
TT-21460,United States,Charlotte,North Carolina,28205,South,US-2017-114356,TEC-PH-10003171
SN-20560,United States,Paterson,New Jersey,7501,East,CA-2015-125934,OFF-LA-10000414
SN-20560,United States,Paterson,New Jersey,7501,East,CA-2015-125934,FUR-FU-10002107
SN-20560,United States,Paterson,New Jersey,7501,East,CA-2015-125934,OFF-BI-10004593
SN-20560,United States,Paterson,New Jersey,7501,East,CA-2015-125934,OFF-AP-10003860
SN-20560,United States,Paterson,New Jersey,7501,East,CA-2015-125934,OFF-PA-10000556
JM-15865,United States,Arlington,Virginia,22204,South,CA-2015-158148,OFF-AP-10003281
SB-20185,United States,Chicago,Illinois,60653,Central,CA-2014-120411,FUR-BO-10004218
SB-20185,United States,Chicago,Illinois,60653,Central,CA-2014-120411,TEC-PH-10002185
CC-12475,United States,San Diego,California,92037,West,CA-2016-158260,TEC-MA-10003176
SH-19975,United States,Seattle,Washington,98105,West,CA-2017-101805,OFF-BI-10002003
SH-19975,United States,Seattle,Washington,98105,West,CA-2017-101805,FUR-FU-10000023
SH-19975,United States,Seattle,Washington,98105,West,CA-2017-101805,OFF-ST-10002756
RB-19435,United States,Columbus,Ohio,43229,East,US-2014-105137,TEC-MA-10002694
RB-19435,United States,Columbus,Ohio,43229,East,US-2014-105137,OFF-BI-10002429
TC-21295,United States,Houston,Texas,77095,Central,CA-2017-142489,OFF-BI-10003684
CT-11995,United States,Irving,Texas,75061,Central,US-2016-141264,OFF-SU-10003505
CT-11995,United States,Irving,Texas,75061,Central,US-2016-141264,OFF-AP-10002534
GZ-14470,United States,Morristown,New Jersey,7960,East,CA-2017-126928,TEC-MA-10004626
GZ-14470,United States,Morristown,New Jersey,7960,East,CA-2017-126928,OFF-ST-10000615
AM-10360,United States,Los Angeles,California,90008,West,US-2015-107944,OFF-PA-10000659
AM-10360,United States,Los Angeles,California,90008,West,US-2015-107944,TEC-AC-10000736
AH-10120,United States,Aurora,Illinois,60505,Central,CA-2016-135594,TEC-AC-10003038
MY-18295,United States,Durham,North Carolina,27707,South,US-2017-115252,TEC-PH-10004071
MY-18295,United States,Durham,North Carolina,27707,South,US-2017-115252,OFF-PA-10001667
BS-11590,United States,Columbus,Ohio,43229,East,CA-2014-107398,OFF-BI-10001982
BS-11590,United States,Columbus,Ohio,43229,East,CA-2014-107398,OFF-BI-10004141
BS-11590,United States,Columbus,Ohio,43229,East,CA-2014-107398,OFF-BI-10002103
BB-10990,United States,Los Angeles,California,90036,West,CA-2014-169642,OFF-ST-10002574
ML-17755,United States,Stockton,California,95207,West,CA-2017-103968,FUR-FU-10003394
FC-14245,United States,Columbia,Missouri,65203,Central,CA-2016-147256,TEC-PH-10003072
FC-14245,United States,Columbia,Missouri,65203,Central,CA-2016-147256,OFF-AP-10003057
CR-12625,United States,Columbus,Georgia,31907,South,CA-2016-162159,FUR-CH-10001146
LC-16960,United States,San Diego,California,92037,West,CA-2015-111038,FUR-CH-10003973
GZ-14470,United States,Texas City,Texas,77590,Central,CA-2014-124723,FUR-TA-10001307
BD-11320,United States,Los Angeles,California,90004,West,CA-2016-167241,FUR-FU-10004071
BD-11320,United States,Los Angeles,California,90004,West,CA-2016-167241,OFF-ST-10001505
BD-11320,United States,Los Angeles,California,90004,West,CA-2016-167241,TEC-PH-10004614
BD-11320,United States,Los Angeles,California,90004,West,CA-2016-167241,OFF-PA-10004911
EM-14095,United States,Springfield,Virginia,22153,South,CA-2015-163237,TEC-PH-10003601
EM-14095,United States,Springfield,Virginia,22153,South,CA-2015-163237,OFF-LA-10004545
BP-11290,United States,Decatur,Illinois,62521,Central,CA-2016-150483,FUR-FU-10001379
BP-11290,United States,Decatur,Illinois,62521,Central,CA-2016-150483,OFF-PA-10001846
BP-11290,United States,Decatur,Illinois,62521,Central,CA-2016-150483,FUR-CH-10000422
BP-11290,United States,Decatur,Illinois,62521,Central,CA-2016-150483,OFF-PA-10004621
SU-20665,United States,New York City,New York,10009,East,US-2016-126431,OFF-LA-10001474
SU-20665,United States,New York City,New York,10009,East,US-2016-126431,TEC-AC-10001635
SU-20665,United States,New York City,New York,10009,East,US-2016-126431,OFF-PA-10001950
AY-10555,United States,San Francisco,California,94110,West,CA-2016-139934,TEC-PH-10001552
EM-13825,United States,Moreno Valley,California,92553,West,CA-2015-109603,OFF-PA-10003790
SA-20830,United States,Everett,Massachusetts,2149,East,CA-2017-160661,OFF-LA-10002475
CA-12265,United States,Chattanooga,Tennessee,37421,South,CA-2017-102610,TEC-AC-10000303
CA-12265,United States,Chattanooga,Tennessee,37421,South,CA-2017-102610,TEC-PH-10000127
CA-12265,United States,Chattanooga,Tennessee,37421,South,CA-2017-102610,OFF-BI-10004364
CA-12265,United States,Chattanooga,Tennessee,37421,South,CA-2017-102610,OFF-LA-10002195
CV-12805,United States,Austin,Texas,78745,Central,US-2016-144057,OFF-ST-10001490
CV-12805,United States,Austin,Texas,78745,Central,US-2016-144057,OFF-BI-10002852
CV-12805,United States,Austin,Texas,78745,Central,US-2016-144057,OFF-AP-10000390
CV-12805,United States,Austin,Texas,78745,Central,US-2016-144057,OFF-PA-10004327
CV-12805,United States,Austin,Texas,78745,Central,US-2016-144057,OFF-BI-10002353
AH-10690,United States,Virginia Beach,Virginia,23464,South,CA-2014-160276,FUR-FU-10003192
DS-13180,United States,Jamestown,New York,14701,East,CA-2014-132983,TEC-AC-10000736
AH-10690,United States,Coral Gables,Florida,33134,South,CA-2016-145709,TEC-PH-10003095
AH-10690,United States,Coral Gables,Florida,33134,South,CA-2016-145709,FUR-FU-10002885
ZC-21910,United States,Hickory,North Carolina,28601,South,CA-2017-133928,OFF-BI-10001525
DF-13135,United States,Rockford,Illinois,61107,Central,CA-2016-168032,TEC-PH-10004241
DF-13135,United States,Rockford,Illinois,61107,Central,CA-2016-168032,OFF-BI-10000546
DF-13135,United States,Rockford,Illinois,61107,Central,CA-2016-168032,FUR-TA-10004256
SS-20140,United States,Seattle,Washington,98103,West,CA-2015-143616,OFF-AR-10002067
FP-14320,United States,Huntsville,Texas,77340,Central,US-2015-168704,FUR-TA-10000688
FP-14320,United States,Huntsville,Texas,77340,Central,US-2015-168704,FUR-TA-10002530
FP-14320,United States,Huntsville,Texas,77340,Central,US-2015-168704,TEC-PH-10001061
HE-14800,United States,Milwaukee,Wisconsin,53209,Central,CA-2017-143252,FUR-FU-10001057
HE-14800,United States,Milwaukee,Wisconsin,53209,Central,CA-2017-143252,TEC-AC-10002331
